target,provider,lead,tmax,tmin,precip,wind
2026-06-25,gfs,7,15.6,13.4,0,38.8
2026-06-25,icon,1,18.3,15.2,0,27.9
2026-06-25,icon,2,18.3,16.8,0,24.5
2026-06-25,icon,3,18.3,16.6,0,26.5
2026-06-25,icon,4,19.1,15.6,0,26.7
2026-06-25,icon,5,16.8,14.9,0,32
2026-06-25,icon,6,15.8,14.1,0,40.5
2026-06-25,ukmo,1,18.3,15.8,0,32.4
2026-06-25,ukmo,2,18.9,14.4,0,23
2026-06-25,ukmo,3,24.5,14,0,21.6
2026-06-25,ukmo,4,22.8,15.1,0,17.6
2026-06-25,ukmo,5,20,12.8,0,25.2
2026-06-25,ukmo,6,26.6,14,0,21.6
2026-06-26,arpege,1,28.9,15,0,
2026-06-26,arpege,2,30.7,16.5,0,
2026-06-26,arpege,3,30.1,16.3,0,
2026-06-26,ecmwf,1,26.9,14.6,0,18.6
2026-06-26,ecmwf,2,27.4,14.7,0,19.7
2026-06-26,ecmwf,3,27.9,15.2,0,20.1
2026-06-26,ecmwf,4,27.7,17.9,0,21.7
2026-06-26,ecmwf,5,28.8,20.3,0,21.9
2026-06-26,ecmwf,6,29.4,14.6,0,23.7
2026-06-26,ecmwf,7,18.3,14.6,0,25
2026-06-26,gem,1,24.5,16.5,0,19.1
2026-06-26,gem,2,24.4,16.5,0,23
2026-06-26,gem,3,24,17.6,0,26.3
2026-06-26,gem,4,24.8,17.4,0,32.4
2026-06-26,gem,5,23,16.1,0,22.7
2026-06-26,gem,6,21.8,14.7,0,25.9
2026-06-26,gem,7,16,13.4,0,33.1
2026-06-26,gfs,1,22.5,16.5,0,18.8
2026-06-26,gfs,2,22.3,16.1,0,21.3
